timestamp,mem_used_mib,mem_total_mib,util_pct,power_w
2026/07/11 04:01:11.098,3,97871,0,72.54
2026/07/11 04:01:41.123,3,97871,0,71.88
2026/07/11 04:02:11.138,3,97871,0,71.54
2026/07/11 04:02:41.162,3,97871,0,71.10
2026/07/11 04:03:11.177,3,97871,0,70.99
2026/07/11 04:03:41.200,3,97871,0,71.21
2026/07/11 04:04:11.214,3,97871,0,71.24
2026/07/11 04:04:41.235,3,97871,0,71.24
2026/07/11 04:05:11.251,3,97871,0,71.31
2026/07/11 04:05:41.279,3,97871,0,71.26
2026/07/11 04:06:11.294,3,97871,0,71.28
2026/07/11 04:06:41.315,3300,97871,0,115.13
2026/07/11 04:07:11.332,3890,97871,0,115.88
2026/07/11 04:07:41.350,18172,97871,0,119.64
2026/07/11 04:08:11.365,20646,97871,96,824.73
2026/07/11 04:08:41.386,26192,97871,100,828.05
2026/07/11 04:09:11.406,26192,97871,100,843.16
2026/07/11 04:09:41.424,27480,97871,100,834.01
2026/07/11 04:10:11.443,27480,97871,100,830.16
2026/07/11 04:10:41.462,27480,97871,88,834.48
2026/07/11 04:11:11.482,27520,97871,100,850.75
2026/07/11 04:11:41.501,27520,97871,100,844.79
2026/07/11 04:12:11.518,27520,97871,100,836.15
2026/07/11 04:12:41.538,27520,97871,100,845.51
2026/07/11 04:13:11.557,27520,97871,100,830.13
2026/07/11 04:13:41.576,27520,97871,0,565.18
2026/07/11 04:14:11.595,27520,97871,100,844.28
2026/07/11 04:14:41.612,27520,97871,100,832.48
2026/07/11 04:15:11.631,27520,97871,100,849.25
2026/07/11 04:15:41.650,27520,97871,100,833.84
2026/07/11 04:16:11.668,27520,97871,100,746.33
2026/07/11 04:16:41.687,27520,97871,100,851.47
2026/07/11 04:17:11.706,27520,97871,100,833.95
2026/07/11 04:17:41.725,27520,97871,100,835.86
2026/07/11 04:18:11.744,27520,97871,100,847.75
2026/07/11 04:18:41.761,27520,97871,100,835.89
2026/07/11 04:19:11.782,27520,97871,100,831.90
2026/07/11 04:19:41.800,27520,97871,100,848.27
2026/07/11 04:20:11.820,27520,97871,80,833.13
2026/07/11 04:20:41.838,27520,97871,100,828.61
2026/07/11 04:21:11.856,27520,97871,100,843.10
2026/07/11 04:21:41.874,27520,97871,96,831.24
2026/07/11 04:22:11.893,27520,97871,100,704.64
2026/07/11 04:22:41.911,27520,97871,100,835.57
2026/07/11 04:23:11.931,27520,97871,0,121.95
2026/07/11 04:23:41.948,27520,97871,100,844.62
2026/07/11 04:24:11.968,27520,97871,100,829.44
2026/07/11 04:24:41.987,27520,97871,100,850.29
2026/07/11 04:25:12.007,27520,97871,100,835.41
2026/07/11 04:25:42.027,27520,97871,100,767.78
