timestamp,mem_used_mib,mem_total_mib,util_pct,power_w
2026/07/19 21:59:18.180,2,97871,0,87.96
2026/07/19 21:59:48.208,0,97871,0,87.40
2026/07/19 22:00:18.223,0,97871,0,86.85
2026/07/19 22:00:48.256,0,97871,0,86.49
2026/07/19 22:01:18.273,3,97871,0,86.32
2026/07/19 22:01:48.292,2682,97871,0,133.09
2026/07/19 22:02:18.307,2682,97871,0,133.44
2026/07/19 22:02:48.327,14426,97871,1,133.96
2026/07/19 22:03:18.348,14460,97871,0,134.07
2026/07/19 22:03:48.372,15488,97871,1,134.19
2026/07/19 22:04:18.394,25250,97871,4,133.98
2026/07/19 22:04:48.409,25245,97871,4,133.80
2026/07/19 22:05:18.431,25241,97871,4,133.83
2026/07/19 22:05:48.447,31168,97871,0,133.90
2026/07/19 22:06:18.469,39759,97871,0,134.32
2026/07/19 22:06:48.484,40754,97871,100,610.66
2026/07/19 22:07:18.502,50739,97871,100,801.04
2026/07/19 22:07:48.522,50735,97871,100,782.13
2026/07/19 22:08:18.540,50732,97871,100,779.55
2026/07/19 22:08:48.563,50728,97871,100,798.62
2026/07/19 22:09:18.580,50725,97871,100,798.91
2026/07/19 22:09:48.600,50721,97871,100,609.32
2026/07/19 22:10:18.619,50717,97871,89,695.29
2026/07/19 22:10:48.637,50713,97871,100,797.88
2026/07/19 22:11:18.655,50710,97871,100,792.67
2026/07/19 22:11:48.673,50707,97871,100,791.87
2026/07/19 22:12:18.693,50703,97871,100,796.53
2026/07/19 22:12:48.713,50700,97871,100,790.84
2026/07/19 22:13:18.734,50697,97871,100,772.05
2026/07/19 22:13:48.756,50693,97871,100,790.00
2026/07/19 22:14:18.775,50689,97871,100,782.87
2026/07/19 22:14:48.794,50686,97871,100,605.90
2026/07/19 22:15:18.813,50682,97871,89,610.79
2026/07/19 22:15:48.832,50678,97871,100,788.48
2026/07/19 22:16:18.851,50674,97871,100,796.97
2026/07/19 22:16:48.872,50672,97871,100,795.56
2026/07/19 22:17:18.891,50669,97871,100,792.33
2026/07/19 22:17:48.912,50666,97871,100,797.44
2026/07/19 22:18:18.930,50661,97871,100,793.47
2026/07/19 22:18:48.949,50658,97871,100,826.48
2026/07/19 22:19:18.968,50654,97871,100,620.47
2026/07/19 22:19:48.989,50651,97871,100,590.92
2026/07/19 22:20:19.006,50648,97871,100,787.13
2026/07/19 22:20:49.026,50646,97871,100,799.16
2026/07/19 22:21:19.048,50643,97871,100,798.50
2026/07/19 22:21:49.079,50639,97871,100,802.08
2026/07/19 22:22:19.097,50637,97871,100,796.88
2026/07/19 22:22:49.116,50634,97871,100,768.69
2026/07/19 22:23:19.134,50631,97871,100,801.40
2026/07/19 22:23:49.156,50628,97871,100,775.43
2026/07/19 22:24:19.173,51170,97871,4,140.92
2026/07/19 22:24:49.192,42515,97871,100,830.91
2026/07/19 22:25:19.209,42592,97871,100,846.57
2026/07/19 22:25:49.228,42550,97871,100,833.06
2026/07/19 22:26:19.244,42589,97871,100,825.85
2026/07/19 22:26:49.263,43789,97871,100,828.96
2026/07/19 22:27:19.282,43788,97871,100,819.66
2026/07/19 22:27:49.301,43787,97871,100,802.68
2026/07/19 22:28:19.317,51217,97871,100,797.77
2026/07/19 22:28:49.339,51215,97871,100,795.75
2026/07/19 22:29:19.653,51215,97871,3,388.27
2026/07/19 22:29:49.672,51214,97871,97,187.53
2026/07/19 22:30:19.690,51213,97871,100,527.51
2026/07/19 22:30:49.708,51212,97871,100,830.03
2026/07/19 22:31:19.726,51211,97871,100,783.88
2026/07/19 22:31:49.745,51210,97871,100,769.16
2026/07/19 22:32:19.762,51209,97871,100,795.74
2026/07/19 22:32:49.781,51208,97871,100,799.12
2026/07/19 22:33:19.799,51207,97871,100,799.30
2026/07/19 22:33:49.819,50699,97871,100,798.66
2026/07/19 22:34:19.837,50698,97871,100,798.04
2026/07/19 22:34:49.856,50697,97871,100,795.98
2026/07/19 22:35:19.873,50697,97871,3,317.99
2026/07/19 22:35:49.892,50696,97871,100,517.63
2026/07/19 22:36:19.911,50696,97871,100,816.12
2026/07/19 22:36:49.932,50696,97871,100,775.34
2026/07/19 22:37:19.949,50695,97871,100,798.07
2026/07/19 22:37:49.966,50695,97871,100,797.30
2026/07/19 22:38:19.982,50695,97871,100,795.93
2026/07/19 22:38:50.000,50694,97871,3,350.62
2026/07/19 22:39:20.018,50694,97871,100,498.05
2026/07/19 22:39:50.039,50694,97871,97,811.53
2026/07/19 22:40:20.057,50694,97871,100,795.13
2026/07/19 22:40:50.074,50693,97871,100,788.62
2026/07/19 22:41:20.093,50693,97871,100,799.81
2026/07/19 22:41:50.111,50693,97871,100,769.34
2026/07/19 22:42:20.127,50692,97871,3,294.54
2026/07/19 22:42:50.145,50692,97871,100,394.62
2026/07/19 22:43:20.163,50692,97871,100,841.69
2026/07/19 22:43:50.182,50692,97871,100,784.73
2026/07/19 22:44:20.199,50692,97871,100,808.98
2026/07/19 22:44:50.216,50691,97871,100,795.03
2026/07/19 22:45:20.235,50691,97871,100,794.48
2026/07/19 22:45:50.254,50691,97871,3,339.71
2026/07/19 22:46:20.271,50105,97871,83,569.89
2026/07/19 22:46:50.290,50105,97871,97,268.62
2026/07/19 22:47:20.309,50105,97871,100,842.09
2026/07/19 22:47:50.328,41437,97871,100,844.64
2026/07/19 22:48:20.344,41477,97871,100,859.03
2026/07/19 22:48:50.362,41437,97871,100,877.42
2026/07/19 22:49:20.381,41476,97871,100,843.24
2026/07/19 22:49:50.401,50104,97871,100,792.52
2026/07/19 22:50:20.418,50104,97871,100,793.34
2026/07/19 22:50:50.437,50103,97871,100,798.35
2026/07/19 22:51:20.455,50103,97871,3,276.83
2026/07/19 22:51:50.476,50101,97871,100,572.26
2026/07/19 22:52:20.494,50101,97871,100,806.87
2026/07/19 22:52:50.511,50100,97871,100,767.55
2026/07/19 22:53:20.528,50100,97871,100,800.88
