timestamp,mem_used_mib,mem_total_mib,util_pct,power_w
2026/07/11 09:38:18.014,1,97871,0,84.99
2026/07/11 09:38:48.037,1,97871,0,84.93
2026/07/11 09:39:18.053,1,97871,0,85.31
2026/07/11 09:39:48.074,0,97871,0,84.95
2026/07/11 09:40:18.090,3,97871,0,85.14
2026/07/11 09:40:48.109,2682,97871,0,129.90
2026/07/11 09:41:18.124,2682,97871,0,130.63
2026/07/11 09:41:48.144,14186,97871,0,130.63
2026/07/11 09:42:18.160,14258,97871,1,130.99
2026/07/11 09:42:48.185,14899,97871,1,130.52
2026/07/11 09:43:18.199,22503,97871,4,131.52
2026/07/11 09:43:48.219,26515,97871,4,130.51
2026/07/11 09:44:18.234,26508,97871,4,131.58
2026/07/11 09:44:48.255,36656,97871,0,171.36
2026/07/11 09:45:18.269,50612,97871,100,535.87
2026/07/11 09:45:48.289,50606,97871,100,624.57
2026/07/11 09:46:18.305,50600,97871,100,644.00
2026/07/11 09:46:48.324,60718,97871,95,774.31
2026/07/11 09:47:18.340,60714,97871,100,745.90
2026/07/11 09:47:48.366,60710,97871,100,783.54
2026/07/11 09:48:18.383,60709,97871,99,491.55
2026/07/11 09:48:48.413,96907,97871,0,147.34
2026/07/11 09:49:18.429,96905,97871,0,139.89
2026/07/11 09:49:48.450,96905,97871,0,136.70
2026/07/11 09:50:18.465,96903,97871,0,134.94
2026/07/11 09:50:48.486,96902,97871,0,133.63
2026/07/11 09:51:18.501,96901,97871,0,133.00
2026/07/11 09:51:48.525,507,97871,0,97.28
2026/07/11 09:52:18.546,503,97871,0,86.11
2026/07/11 09:52:48.566,504,97871,0,85.90
2026/07/11 09:53:18.582,501,97871,0,85.61
2026/07/11 09:53:48.602,500,97871,0,85.04
2026/07/11 09:54:18.618,499,97871,0,85.03
2026/07/11 09:54:48.637,497,97871,0,85.10
2026/07/11 09:55:18.653,496,97871,0,85.01
2026/07/11 09:55:48.673,495,97871,0,85.01
2026/07/11 09:56:18.689,493,97871,0,84.97
2026/07/11 09:56:48.709,491,97871,0,85.00
2026/07/11 09:57:18.725,491,97871,0,85.09
2026/07/11 09:57:48.746,490,97871,0,85.03
2026/07/11 09:58:18.762,488,97871,0,85.08
2026/07/11 09:58:48.784,486,97871,0,85.24
2026/07/11 09:59:18.799,485,97871,0,85.10
2026/07/11 09:59:48.819,484,97871,0,85.39
2026/07/11 10:00:18.834,483,97871,0,85.02
2026/07/11 10:00:48.854,482,97871,0,85.26
2026/07/11 10:01:18.870,481,97871,0,84.97
2026/07/11 10:01:48.893,480,97871,0,85.04
2026/07/11 10:02:18.910,478,97871,0,84.98
2026/07/11 10:02:48.930,477,97871,0,85.04
