timestamp,mem_used_mib,mem_total_mib,util_pct,power_w
2026/07/11 16:32:17.122,5,97871,0,81.88
2026/07/11 16:32:47.143,5,97871,0,81.32
2026/07/11 16:33:17.158,5,97871,0,80.73
2026/07/11 16:33:47.180,5,97871,0,80.98
2026/07/11 16:34:17.195,5,97871,0,80.82
2026/07/11 16:34:47.217,5,97871,0,80.63
2026/07/11 16:35:17.233,5,97871,0,80.64
2026/07/11 16:35:47.256,4,97871,0,80.68
2026/07/11 16:36:17.271,4,97871,0,80.87
2026/07/11 16:36:47.293,4,97871,0,80.87
2026/07/11 16:37:17.307,4,97871,0,80.80
2026/07/11 16:37:47.329,4,97871,0,80.85
2026/07/11 16:38:17.344,4,97871,0,80.83
2026/07/11 16:38:47.366,4,97871,0,80.71
2026/07/11 16:39:17.381,4,97871,0,80.95
2026/07/11 16:39:47.403,4,97871,0,81.03
2026/07/11 16:40:17.419,4,97871,0,81.06
2026/07/11 16:40:47.441,4,97871,0,81.10
2026/07/11 16:41:17.456,4,97871,0,81.06
2026/07/11 16:41:47.478,4,97871,0,81.07
2026/07/11 16:42:17.493,4,97871,0,81.12
2026/07/11 16:42:47.518,4,97871,0,81.11
2026/07/11 16:43:17.541,4,97871,0,81.04
2026/07/11 16:43:47.563,4,97871,0,81.01
2026/07/11 16:44:17.579,4,97871,0,81.05
2026/07/11 16:44:47.599,4,97871,0,80.86
2026/07/11 16:45:17.616,4,97871,0,80.89
2026/07/11 16:45:47.637,4,97871,0,80.94
2026/07/11 16:46:17.652,4,97871,0,81.03
2026/07/11 16:46:47.674,4,97871,0,81.00
2026/07/11 16:47:17.689,4,97871,0,80.97
2026/07/11 16:47:47.709,4,97871,0,81.29
2026/07/11 16:48:17.724,4,97871,0,80.95
2026/07/11 16:48:47.745,4,97871,0,81.17
2026/07/11 16:49:17.760,4,97871,0,81.23
2026/07/11 16:49:47.782,4,97871,0,81.04
2026/07/11 16:50:17.797,4,97871,0,81.14
2026/07/11 16:50:47.817,4,97871,0,81.25
2026/07/11 16:51:17.833,4,97871,0,81.08
2026/07/11 16:51:47.854,4,97871,0,81.16
2026/07/11 16:52:17.869,4,97871,0,81.18
2026/07/11 16:52:47.890,4,97871,0,81.16
2026/07/11 16:53:17.905,4,97871,0,81.11
