timestamp,mem_used_mib,mem_total_mib,util_pct,power_w
2026/07/11 04:01:11.195,2,97871,0,85.18
2026/07/11 04:01:41.218,2,97871,0,84.44
2026/07/11 04:02:11.234,2,97871,0,84.40
2026/07/11 04:02:41.256,2,97871,0,83.69
2026/07/11 04:03:11.271,2,97871,0,83.48
2026/07/11 04:03:41.294,2,97871,0,83.35
2026/07/11 04:04:11.310,2,97871,0,83.21
2026/07/11 04:04:41.334,2,97871,0,83.48
2026/07/11 04:05:11.349,1,97871,0,83.72
2026/07/11 04:05:41.373,1,97871,0,83.43
2026/07/11 04:06:11.390,1,97871,0,83.39
2026/07/11 04:06:41.408,3300,97871,0,127.44
2026/07/11 04:07:11.427,3890,97871,0,128.32
2026/07/11 04:07:41.448,3890,97871,0,128.48
2026/07/11 04:08:11.464,20646,97871,100,834.02
2026/07/11 04:08:41.482,26192,97871,100,506.26
2026/07/11 04:09:11.502,26192,97871,82,831.21
2026/07/11 04:09:41.523,27480,97871,100,831.68
2026/07/11 04:10:11.543,27480,97871,100,850.07
2026/07/11 04:10:41.562,27480,97871,100,831.91
2026/07/11 04:11:11.582,27480,97871,100,733.15
2026/07/11 04:11:41.601,27520,97871,80,829.11
2026/07/11 04:12:11.621,27520,97871,100,835.10
2026/07/11 04:12:41.640,27520,97871,100,847.11
2026/07/11 04:13:11.660,27520,97871,100,836.16
2026/07/11 04:13:41.680,27520,97871,100,831.15
2026/07/11 04:14:11.700,27520,97871,100,849.88
2026/07/11 04:14:41.719,27520,97871,100,839.21
2026/07/11 04:15:11.737,27520,97871,100,830.74
2026/07/11 04:15:41.756,27520,97871,100,849.56
2026/07/11 04:16:11.776,27520,97871,80,827.33
2026/07/11 04:16:41.795,27520,97871,100,829.64
2026/07/11 04:17:11.815,27520,97871,100,706.62
2026/07/11 04:17:41.833,27520,97871,100,844.34
2026/07/11 04:18:11.852,27520,97871,100,832.26
2026/07/11 04:18:41.872,27520,97871,100,844.83
2026/07/11 04:19:11.890,27520,97871,100,834.15
2026/07/11 04:19:41.908,27520,97871,100,836.91
2026/07/11 04:20:11.932,27520,97871,100,828.60
2026/07/11 04:20:41.950,27520,97871,100,835.14
2026/07/11 04:21:11.969,27520,97871,88,837.68
2026/07/11 04:21:41.989,27520,97871,100,832.46
2026/07/11 04:22:12.008,27520,97871,100,833.83
2026/07/11 04:22:42.025,27520,97871,100,838.71
2026/07/11 04:23:12.043,27520,97871,0,137.97
2026/07/11 04:23:42.072,27520,97871,88,833.35
2026/07/11 04:24:12.092,27520,97871,100,839.38
2026/07/11 04:24:42.111,27520,97871,100,847.90
2026/07/11 04:25:12.130,27520,97871,100,834.49
2026/07/11 04:25:42.151,27520,97871,100,829.02
2026/07/11 04:26:12.170,27520,97871,80,828.67
2026/07/11 04:26:42.187,27520,97871,71,674.80
2026/07/11 04:27:12.204,27520,97871,100,847.31
2026/07/11 04:27:42.222,27520,97871,100,834.69
2026/07/11 04:28:12.241,27520,97871,100,831.81
2026/07/11 04:28:42.261,27520,97871,100,828.16
2026/07/11 04:29:12.281,27520,97871,83,803.09
2026/07/11 04:29:42.299,27520,97871,100,832.60
2026/07/11 04:30:12.318,27520,97871,82,833.37
2026/07/11 04:30:42.336,27520,97871,100,831.67
2026/07/11 04:31:12.355,27520,97871,100,846.83
2026/07/11 04:31:42.373,27520,97871,100,845.92
2026/07/11 04:32:12.392,27520,97871,100,838.37
2026/07/11 04:32:42.410,27520,97871,100,846.33
2026/07/11 04:33:12.430,27520,97871,100,828.65
2026/07/11 04:33:42.449,27520,97871,100,831.74
2026/07/11 04:34:12.469,27520,97871,100,848.43
2026/07/11 04:34:42.488,27520,97871,91,838.43
2026/07/11 04:35:12.508,27520,97871,100,702.80
2026/07/11 04:35:42.526,27520,97871,100,846.67
2026/07/11 04:36:12.545,27520,97871,81,829.77
2026/07/11 04:36:42.562,27520,97871,100,835.11
2026/07/11 04:37:12.580,27520,97871,100,833.85
2026/07/11 04:37:42.599,27520,97871,100,846.46
2026/07/11 04:38:12.617,27520,97871,100,842.73
2026/07/11 04:38:42.635,27520,97871,0,137.37
2026/07/11 04:39:12.653,27520,97871,100,839.06
2026/07/11 04:39:42.674,27520,97871,100,828.87
2026/07/11 04:40:12.693,27520,97871,100,834.34
2026/07/11 04:40:42.712,27520,97871,100,830.71
2026/07/11 04:41:12.731,27520,97871,100,753.44
2026/07/11 04:41:42.752,27520,97871,100,849.24
2026/07/11 04:42:12.773,27520,97871,100,834.71
2026/07/11 04:42:42.800,27520,97871,100,839.10
2026/07/11 04:43:12.820,27520,97871,100,836.69
2026/07/11 04:43:42.838,27520,97871,100,831.11
2026/07/11 04:44:12.856,27520,97871,100,844.52
2026/07/11 04:44:42.875,27520,97871,100,844.03
2026/07/11 04:45:12.894,27520,97871,100,831.87
2026/07/11 04:45:42.914,27520,97871,100,850.69
2026/07/11 04:46:12.932,27520,97871,93,827.92
2026/07/11 04:46:42.961,27520,97871,100,832.49
2026/07/11 04:47:12.980,27520,97871,100,702.93
2026/07/11 04:47:42.998,27520,97871,100,834.62
2026/07/11 04:48:13.016,27520,97871,100,830.21
2026/07/11 04:48:43.032,27520,97871,100,849.54
2026/07/11 04:49:13.050,27520,97871,100,831.72
2026/07/11 04:49:43.067,27520,97871,100,831.66
2026/07/11 04:50:13.086,27520,97871,100,850.75
2026/07/11 04:50:43.105,27520,97871,84,836.79
2026/07/11 04:51:13.125,27520,97871,100,834.44
2026/07/11 04:51:43.144,27520,97871,100,834.15
2026/07/11 04:52:13.163,27520,97871,100,845.73
2026/07/11 04:52:43.181,27520,97871,100,833.28
2026/07/11 04:53:13.199,27520,97871,100,705.82
2026/07/11 04:53:43.217,27520,97871,100,835.89
2026/07/11 04:54:13.237,27520,97871,100,830.83
2026/07/11 04:54:43.254,27520,97871,100,826.71
2026/07/11 04:55:13.272,27520,97871,80,828.05
2026/07/11 04:55:43.289,27520,97871,100,829.44
2026/07/11 04:56:13.309,27520,97871,100,843.73
2026/07/11 04:56:43.329,27520,97871,100,780.60
2026/07/11 04:57:13.348,27520,97871,100,830.57
2026/07/11 04:57:43.367,27520,97871,100,827.01
2026/07/11 04:58:13.385,27520,97871,100,834.79
2026/07/11 04:58:43.407,27520,97871,100,845.04
2026/07/11 04:59:13.428,27520,97871,100,709.05
2026/07/11 04:59:43.449,27520,97871,100,828.50
2026/07/11 05:00:13.466,27520,97871,79,830.47
2026/07/11 05:00:43.487,27520,97871,100,833.63
2026/07/11 05:01:13.506,27520,97871,100,846.92
2026/07/11 05:01:43.525,27520,97871,100,847.77
2026/07/11 05:02:13.545,27520,97871,100,827.51
2026/07/11 05:02:43.564,27520,97871,100,837.18
2026/07/11 05:03:13.581,27520,97871,80,828.74
2026/07/11 05:03:43.600,27520,97871,100,847.97
2026/07/11 05:04:13.617,27520,97871,100,844.17
2026/07/11 05:04:43.635,27520,97871,100,828.92
2026/07/11 05:05:13.654,27520,97871,0,537.75
2026/07/11 05:05:43.673,27520,97871,100,841.59
2026/07/11 05:06:13.693,27520,97871,100,832.49
2026/07/11 05:06:43.712,27520,97871,100,825.28
2026/07/11 05:07:13.734,27520,97871,100,845.94
2026/07/11 05:07:43.754,27520,97871,100,833.52
2026/07/11 05:08:13.772,27520,97871,100,832.67
2026/07/11 05:08:43.791,27520,97871,100,837.78
2026/07/11 05:09:13.809,27520,97871,100,843.38
2026/07/11 05:09:43.828,27520,97871,100,834.19
2026/07/11 05:10:13.848,27520,97871,100,831.83
2026/07/11 05:10:43.868,27520,97871,100,847.17
2026/07/11 05:11:13.887,27520,97871,80,837.81
2026/07/11 05:11:43.906,27520,97871,100,849.63
