timestamp,mem_used_mib,mem_total_mib,util_pct,power_w
2026/07/16 08:40:20.712,5,97871,0,83.60
2026/07/16 08:40:50.737,4,97871,0,83.72
2026/07/16 08:41:20.755,4,97871,0,83.52
2026/07/16 08:41:50.779,4,97871,0,83.51
2026/07/16 08:42:20.795,4,97871,0,83.36
2026/07/16 08:42:50.819,4,97871,0,84.13
2026/07/16 08:43:20.834,4,97871,0,84.03
2026/07/16 08:43:50.857,4,97871,0,84.32
2026/07/16 08:44:20.874,3,97871,0,84.46
2026/07/16 08:44:50.901,3,97871,0,84.39
2026/07/16 08:45:20.917,3,97871,0,84.29
2026/07/16 08:45:50.940,3,97871,0,84.66
2026/07/16 08:46:20.954,3,97871,0,84.89
2026/07/16 08:46:50.974,1807,97871,0,126.71
2026/07/16 08:47:20.991,3521,97871,0,207.65
2026/07/16 08:47:51.012,3521,97871,0,128.82
2026/07/16 08:48:21.037,3521,97871,0,125.23
2026/07/16 08:48:51.058,3521,97871,0,124.44
2026/07/16 08:49:21.075,3521,97871,0,124.18
2026/07/16 08:49:51.094,3521,97871,0,124.19
2026/07/16 08:50:21.111,3521,97871,100,306.19
2026/07/16 08:50:51.131,3521,97871,0,125.36
2026/07/16 08:51:21.149,3521,97871,0,260.01
2026/07/16 08:51:51.170,3521,97871,0,126.57
2026/07/16 08:52:21.186,3521,97871,0,125.71
2026/07/16 08:52:51.210,3521,97871,0,125.98
2026/07/16 08:53:21.228,3521,97871,0,125.99
2026/07/16 08:53:51.248,3521,97871,0,126.73
2026/07/16 08:54:21.268,3521,97871,0,127.98
2026/07/16 08:54:51.289,3521,97871,0,128.25
2026/07/16 08:55:21.306,3521,97871,0,128.24
2026/07/16 08:55:51.328,3521,97871,100,366.47
2026/07/16 08:56:21.344,3521,97871,0,129.63
2026/07/16 08:56:51.364,3521,97871,0,125.22
2026/07/16 08:57:21.380,3521,97871,0,124.73
2026/07/16 08:57:51.400,3521,97871,0,125.21
2026/07/16 08:58:21.415,3520,97871,0,125.27
2026/07/16 08:58:51.437,3520,97871,0,125.40
2026/07/16 08:59:21.467,3520,97871,0,125.60
2026/07/16 08:59:51.486,3520,97871,0,125.03
2026/07/16 09:00:21.504,3520,97871,0,388.54
2026/07/16 09:00:51.530,1808,97871,0,125.29
2026/07/16 09:01:21.549,3521,97871,0,126.65
2026/07/16 09:01:51.571,3520,97871,0,150.55
2026/07/16 09:02:21.588,3520,97871,100,401.91
2026/07/16 09:02:51.612,3520,97871,0,127.12
2026/07/16 09:03:21.628,3520,97871,0,128.18
2026/07/16 09:03:51.648,3520,97871,0,329.78
2026/07/16 09:04:21.666,3520,97871,100,532.60
2026/07/16 09:04:51.688,3520,97871,0,129.58
2026/07/16 09:05:21.706,3520,97871,0,124.93
2026/07/16 09:05:51.724,3520,97871,0,124.11
2026/07/16 09:06:21.743,3520,97871,0,192.83
2026/07/16 09:06:51.767,3520,97871,0,125.21
2026/07/16 09:07:21.785,3520,97871,100,519.89
2026/07/16 09:07:51.806,3520,97871,0,125.55
2026/07/16 09:08:21.825,3520,97871,0,168.51
2026/07/16 09:08:51.855,3520,97871,0,126.85
2026/07/16 09:09:21.873,3520,97871,0,125.54
2026/07/16 09:09:51.894,3520,97871,0,126.18
2026/07/16 09:10:21.912,3520,97871,0,126.08
2026/07/16 09:10:51.935,3520,97871,0,126.69
2026/07/16 09:11:21.953,3520,97871,0,129.09
2026/07/16 09:11:51.974,3520,97871,0,128.07
2026/07/16 09:12:21.991,3520,97871,0,129.77
2026/07/16 09:12:52.019,2,97871,0,85.20
2026/07/16 09:13:22.039,2,97871,0,85.35
2026/07/16 09:13:52.061,2,97871,0,84.25
2026/07/16 09:14:22.081,2,97871,0,84.01
2026/07/16 09:14:52.104,2,97871,0,83.76
2026/07/16 09:15:22.122,2,97871,0,83.89
2026/07/16 09:15:52.144,2,97871,0,83.80
2026/07/16 09:16:22.162,2,97871,0,83.88
2026/07/16 09:16:52.185,2,97871,0,83.68
2026/07/16 09:17:22.202,2,97871,0,83.71
